tick,stage,speed_kph,steering_cmd_norm,steering_wheel_deg,steering_input,throttle_cmd,brake_cmd,lane_offset,lane_confidence,route_heading_error_deg,route_lookahead_m,route_speed_target_kph,route_curve_speed_cap_kph,route_preview_curvature,route_preview_distance_m,route_progress_index,sensor_near_offset,sensor_far_offset,sensor_heading_hint,sensor_curvature_hint,sensor_width_norm,sensor_sample_count,sensor_speed_target_kph,sensor_curve_speed_cap_kph,sensor_obstacle_speed_cap_kph,sensor_lateral_accel_cap_kph,sensor_depth_min_m,sensor_close_fraction,sensor_lateral_accel_mps2,damage
299,sensor,19.297,-0.127820,79.299,-0.161138,0.000000,0.000000,-0.002734,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.134375,-0.076563,-0.210938,0.180469,0.623958,6,21.025,21.025,240.000,240.000,255.000,0.000000,4.027788,0.000
300,sensor,19.240,-0.081071,65.188,-0.127820,0.000000,0.000000,-0.014688,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.133594,-0.094531,-0.228125,0.210547,0.612500,6,18.000,18.000,240.000,240.000,255.000,0.000000,1.025197,0.000
301,sensor,18.786,-0.028375,41.346,-0.081071,0.000000,0.000000,0.000117,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.136719,-0.073438,-0.210156,0.228320,0.613281,6,18.022,18.022,240.000,240.000,255.000,0.000000,1.199817,0.000
302,sensor,18.471,-0.229375,14.471,-0.028375,0.000000,0.000000,0.057578,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.312500,-0.079687,-0.392188,-0.062891,0.552344,6,18.338,18.338,240.000,240.000,255.000,0.000000,1.101482,0.000
303,sensor,17.929,-0.304503,42.154,-0.088203,0.000000,0.000000,0.055313,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.313281,-0.083594,-0.396875,-0.060156,0.557552,6,18.332,18.332,240.000,240.000,255.000,0.000000,1.021951,0.000
304,sensor,17.985,-0.106576,74.607,-0.152409,0.000000,0.000000,0.002305,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.142969,-0.073438,-0.216406,0.239258,0.613802,6,18.000,18.000,240.000,240.000,255.000,0.000000,0.881692,0.000
305,sensor,17.498,-0.017452,54.354,-0.106576,0.000000,0.000000,0.014766,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.143750,-0.054688,-0.198437,0.243359,0.621615,6,18.000,18.000,240.000,240.000,255.000,0.000000,1.072967,0.000
306,sensor,16.954,0.019894,13.949,-0.019261,0.000000,0.000000,0.015859,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.146875,-0.054688,-0.201562,0.254297,0.624740,6,18.000,18.000,240.000,240.000,255.000,0.000000,1.276237,0.000
307,sensor,17.080,0.039030,-10.146,0.019894,0.000000,0.000000,0.015898,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.148438,-0.055469,-0.203906,0.266602,0.624219,6,18.000,18.000,240.000,240.000,255.000,0.000000,0.989849,0.000
308,sensor,16.597,0.032959,-19.905,0.039029,0.000000,0.000000,0.010078,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.149219,-0.064844,-0.214062,0.270703,0.628646,6,18.000,18.000,240.000,240.000,255.000,0.000000,1.110857,0.000
309,sensor,16.229,0.030422,-16.809,0.032959,0.000000,0.000000,0.009570,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.149219,-0.065625,-0.214844,0.272070,0.633333,6,18.000,18.000,240.000,240.000,255.000,0.000000,1.104728,0.000
310,sensor,15.810,0.015065,-15.515,0.030422,0.553679,0.000000,0.005469,1.000,0.000,0.000,0.000,0.000,0.000000,0.000,0,0.147656,-0.071094,-0.218750,0.262500,0.644531,6,18.000,18.000,240.000,240.000,255.000,0.000000,0.896551,0.000
